Sr No,Sellers ID,Seller Name,Seller Level,Seller class,Seller team member name,Seller team member number,Bill Date,Bill Time,Bill No.,Transaction Type,Invoice type,Buyer ID,Buyer Name,Buyer Level,Buyer Class,Buyer Location,Buyer Team member name,Buyer Team member number,Category,Product,SKU,Brand,Unit Cost,Qty,Discount,Value,
775,207,Jiyan Enterprise,Platinum,L3,Sue Mcgowan,8534786803,04/22/2019,9:13:12,abc768de,Sales(65%),Attached,B147,Geeta Ornaments,B2,A,BHANDARDARA,Colleen Reed,7102408383,C20,P2C20,RKCBL322,Kajims,284849,20,14,4899402.8,
776,208,Brandzone Retails,Platinum,L3,Carol Sullivan,8407436543,01/05/2019,16:04:40,abc769de,Sales(61%),Attached,B148,Raj Jewellers,B4,A,BHARUCH,Betty Racki,7992958763,C20,P3C20,RRWBR323,Raymonds,237807,4,11,846592.92,
777,209,Bookswagon,Silver,L3,Susan Wilson,8933602676,06/20/2019,15:41:13,abc770de,Sales(61%),Attached,B149,Ram Store,B1,A,BHAVANGADH,Oscar Schmitt,7037209760,C20,P4C20,RKTBR324,Kajims,142073,8,1,1125218.16,
778,210,HolyHigh Store,Gold,L3,Berry Acosta,8454245997,03/24/2019,18:49:11,abc771de,Sales(59%),Attached,B150,Mishra Copy Center,B2,A,BHAVNAGAR,Duane Osborn,7175840977,C20,P5C20,RTSBR325,Tanish,88771,13,5,1096321.85,
779,211,A to Z book house,platinum,L1,Mandy Elizarraras,9613726874,02/16/2019,17:08:51,abc772de,Sales(92%),Created,B051,Scottish Prison Service,B3,C,Indore,Oscar Dalton,7222571897,C21,P1C21,DAMWH142,Amul,229030,18,8,3792736.8,
780,212,dealstar,silver,L2,Sandra Butcher,8916059318,06/14/2019,10:18:25,abc773de,Sales(73%),Created,B052,Vinod Shetty,B3,C,Bhopal,Theresa Barnhurst,7243561144,C21,P2C21,DAMSL143,Amul,190234,2,12,334811.84,
781,213,The bookhive,platinum,L3,Georgia Helm,8622392032,09/14/2019,17:47:08,abc774de,Sales(93%),Attached,B053,Macclesfield College,B3,C,Prayagraj,David Hunsicker,7566784859,C21,P3C21,DACWH144,Amul,54479,9,9,446183.01,
782,214,Sunrise Book Store,gold,L1,John Clark,8769982878,03/25/2019,12:32:40,abc775de,Sales(58%),Attached,B054,Amrita Rao,B3,C,Hydrebad,Joyce Jaime,8010375810,C21,P4C21,DACGD145,Amul,152859,13,9,1808321.97,
783,215,Tickles,gold,L1,Chris Coster,8325975281,01/07/2019,14:14:45,abc776de,Sales(61%),Created,B055,Cleveland Police Headquarters,B3,C,Ranchi,Tonya Segura,7725551403,C21,P5C21,DAMRD741,Amul,149957,3,6,422878.74,
784,216,Toycra,platinum,L1,Lauren Miller,9431228813,10/11/2019,12:57:25,abc777de,Sales(75%),Attached,B056,Sneha Singh,B3,C,Lucknow,Susanna Bender,7983768340,C22,P1C22,WRWSL951,Rolex,39552,8,7,294266.88,
785,217,Fancy Steps,silver,L2,Jimmy Dente,9115788570,11/23/2019,9:56:29,abc778de,Sales(74%),Attached,B057,Roger Binny,B3,C,Shimla,Andrew Haines,7358870469,C22,P2C22,WTFBK952,Timex,179958,2,7,334721.88,
786,218,Whole9Yards,gold,L3,Virginia Atkins,9351589233,04/12/2019,11:58:14,abc779de,Sales(96%),Attached,B058,St George's University Of London,B3,C,Goa,Lavonne Meacham,7608711610,C22,P3C22,WFFBK953,Fastrack,97321,16,5,1479279.2,
787,219,FunCorp,platinum,L3,James Burke,8993952989,07/01/2019,10:11:34,abc780de,Sales(55%),Attached,B059,Staffordshire Police,B3,D,Ernakulam,Daniel Liaw,7838329369,C22,P4C22,WRWGD954,Rolex,13659,5,12,60099.6,
788,220,Kiron,Silver,L2,Mildred Bradford,9691410805,02/22/2019,16:31:53,abc781de,Sales(70%),Attached,B060,Marketing NG Limited,B3,D,Pune,Steven Peet,7778772621,C22,P5C22,WTWGD955,Timex,270337,10,12,2378965.6,
789,221,Cloudtail India,Platinum,L3,Dale Daly,7966280751,06/07/2019,16:53:04,abc782de,Sales(66%),Attached,B061,North Star Housing Group,B3,D,Nasik,Sarah Russell,7432990263,C23,P1C23,CATBK159,Allen Solly,50239,24,2,1181621.28,
790,222,Partyhunters,Gold,L1,James Lopez,9351556603,05/02/2019,9:15:06,abc783de,Sales(66%),Created,B062,Nitte Education Trust,B3,D,Nagpur,Phyllis Bledsaw,7851569879,C23,P2C23,CASBL158,Allen Solly,23595,18,15,361003.5,
791,223,Veena Beauty Products,Platinum,L1,Cody Hall,9610584755,11/28/2019,10:14:58,abc784de,Sales(60%),Created,B063,Venkatesh K,B3,D,Mumbai,William Mendez,7137329439,C23,P3C23,CLPRD154,Louis Philippe,12908,17,8,201881.12,
792,224,WorldCare,Silver,L3,Nicholas Cline,8387149622,11/19/2019,16:15:44,abc785de,Sales(88%),Attached,B064,L&T,B3,D,Delhi,Betty Harper,7530433717,C23,P4C23,CWFGR156,Wrangler,109417,16,10,1575604.8,
793,225,FitnessHub,Silver,L2,John Lapointe,9146100127,07/24/2019,9:59:49,abc786de,Sales(90%),Attached,B065,Cornwall Housing Limited,B3,D,Chennai,Anthony Myers,8229860959,C23,P5C23,CWCWH151,Wrangler,218989,11,15,2047547.15,
794,226,Cloudtail India,Gold,L2,Mark Cruz,9457388167,02/02/2019,13:36:42,abc787de,Sales(62%),Attached,B066,Halton Housing Trust,B3,D,Goa,Clarice Rickman,8385638623,C24,P1C24,TASWH452,Amyway,15345,21,14,277130.7,
795,227,Buy Your Wish,Gold,L3,Elizabeth Davis,8061380907,02/13/2019,18:54:30,abc788de,Sales(92%),Attached,B067,Orbit Group Limited,B3,D,Varanasi,James Choi,7278631561,C24,P2C24,TLSSL165,L'Oreal,84953,8,8,625254.08,
796,228,Vihaan,Platinum,L3,James Scheller,9586089411,12/16/2019,17:38:51,abc789de,Sales(66%),Attached,B068,PRIESTLEY COLLEGE,B3,D,Mangalore,Vanessa Volpe,7896303066,C24,P3C24,TGCWH156,Gillette,203077,18,13,3180185.82,
797,229,Market Yard,Silver,L1,Oleta Bartell,8076865067,01/23/2019,13:19:17,abc790de,Sales(85%),Created,B069,Yarlingon Housing Group,B3,D,Amravati,Alberta Sims,7195084669,C24,P4C24,TAFRD875,Amyway,180299,17,8,2819876.36,
798,230,Global Craft,Silver,L1,Kristi Harkavy,9386841811,04/12/2019,16:02:16,abc791de,Sales(95%),Attached,B070,Apeksha Khurrana,B3,D,Bangalore,Frank Rathbun,8450404302,C24,P5C24,TLSGR132,L'Oreal,175235,5,7,814842.75,
799,231,Global Klamp,Gold,L2,Richard Black,8386565031,12/13/2019,17:35:18,abc792de,Sales(69%),Created,B071,Indigo Ltd,B3,D,Amritsar,Robert Bibler,7721692564,C25,P1C25,AACWH193,Audi,119948,4,2,470196.16,
800,232,Goldtech,Platinum,L1,Marion Wilson,8279560685,10/11/2019,17:31:03,abc793de,Sales(69%),Attached,B072,Vistara Ltd,B3,D,Kolkata,Anthony Johnson,7826850171,C25,P2C25,ALTRD456,Lamborghini,201870,14,10,2543562,
801,233,Peach Imports,Gold,L2,Kenneth Crager,8193641140,08/12/2019,11:53:26,abc794de,Sales(69%),Attached,B073,Spice Jet Ltd,B3,D,Indore,Mabel Staten,7303229074,C25,P3C25,AACSL918,Audi,200750,16,8,2955040,
802,234,Bright sell,Gold,L1,Latoria Ishihara,9539095959,05/31/2019,14:07:51,abc795de,Sales(66%),Created,B074,Go Air Ltd,B3,D,Bhopal,Anna Gaillard,7305356117,C25,P4C25,ABCRD341,Bugatti,183201,13,1,2357796.87,
803,235,Viya Products,Platinum,L3,Jennie Plowman,8259169985,04/12/2019,13:40:58,abc796de,Sales(83%),Attached,B075,Singapore Airlines Ltd,B3,D,Prayagraj,Elsie Taylor,6925089967,C25,P5C25,AMTYL451,Mercedes,291411,19,11,4927760.01,
804,236,Peepful store,Silver,L2,Kala Johnson,8203900294,12/09/2019,12:02:20,abc797de,Sales(67%),Attached,B076,Naveen Naik,B4,D,Bangalore,Steve Streeter,7689312787,C26,P1C26,HDHWH012,Dabur-Red,84196,15,11,1124016.6,
805,237,Abhyan Enterprise,Silver,L1,Larry Smith,8355245641,01/21/2019,17:16:16,abc798de,Sales(86%),Attached,B077,Yash Sharma,B4,D,Mumbai,Rob Melendez,7010890138,C26,P2C26,HSSBL032,Savlon,143958,10,7,1338809.4,
806,238,ImagineDesign,Silver,L1,Gail Ortega,8476895161,03/25/2019,14:00:17,abc799de,Sales(60%),Created,B078,Sumit Yadav,B4,D,Delhi,Steven Smith,7364060460,C26,P3C26,HCDSL084,Colgate,239405,19,13,3957364.65,
807,239,Trend Mail,Gold,L2,Andrea Noyes,9284104687,05/31/2019,10:17:58,abc801de,Sales(57%),Attached,B079,Laxmi Kumar,B4,D,Chennai,Marlene Spencer,8398280399,C26,P4C26,HPSWH140,Pepsodent,270906,15,10,3657231,
808,240,NL Designs,Gold,L3,Josephine Irvin,9749181549,01/09/2019,11:05:50,abc802de,Sales(68%),Created,B080,NEWLON HOUSING TRUST,B4,A,Goa,Clement Maynard,8371911977,C26,P5C26,HSSSL149,Savlon,124490,5,8,572654,
809,241,Shivasthik Corp.,Platinum,L3,Andrew Dabbs,8212942697,05/18/2019,11:49:09,abc803de,Sales(68%),Attached,B081,Gmmco Ltd,B4,A,Varanasi,Juan Coddington,6947751562,C27,P1C27,FNSBK138,Nike,13156,20,7,244701.6,
810,242,InkTree,Platinum,L3,Tyree Lasley,9774514605,08/12/2019,16:24:10,abc804de,Sales(65%),Attached,B082,Wilfred Bansal,B4,A,Mangalore,Ruben Lawrence,7290475703,C27,P2C27,FPSBL147,Paragon,203281,9,9,1664871.39,
811,243,Bare Delight,Gold,L2,Floyd Lamb,9834397977,05/07/2019,17:56:39,abc805de,Sales(65%),Attached,B083,Derwentside Homes Ltd,B4,A,Delhi,Concetta Cullen,8351489998,C27,P3C27,FRSYL111,Relaxo,75374,1,13,65575.38,
812,244,V direct,Silver,L2,William Ackerman,9132572066,05/13/2019,15:53:40,abc806de,Sales(64%),Created,B084,Mohit Consultancy,B4,A,Kolkata,Amy Stephens,6981111962,C27,P4C27,FNSGR006,Nike,249374,15,3,3628391.7,
813,245,Peepul Store,Silver,L2,Jeffrey Mckie,9422302036,10/04/2019,16:40:45,abc807de,Sales(65%),Attached,B085,West Suffolk College,B4,A,Panvel,Erika Reaid,7171637034,C27,P5C27,FBBBL091,Bata,119750,20,14,2059700,
814,246,Good Choice India,Silver,L1,James Adams,8789407343,12/08/2019,12:15:41,abc808de,Sales(63%),Attached,B086,South Cheshire College,B4,A,Bangalore,Bonnie Steele,8063086290,C28,P1C28,JMSYL111,Milton,191475,3,15,488261.25,
815,247,EssEll,Gold,L1,Edward Newark,9452570306,09/01/2019,9:35:07,abc809de,Sales(80%),Attached,B087,AHR Consultancy,B4,B,Amritsar,Kathryne Sanchez,7227719662,C28,P2C28,JTCGR194,Tupperware,244192,14,5,3247753.6,
816,248,Brands S,Gold,L1,Myrtle Vanhandel,8950966439,09/08/2019,17:33:36,abc810de,Sales(80%),Created,B088,BIRMINGHAM CITY UNIVERSITY,B4,B,Kolkata,Cheryl Haugen,7648595380,C28,P3C28,JMJWH145,Milton,115079,20,13,2002374.6,
817,249,Global Shopping Bag,Platinum,L2,David Urena,9578582320,01/11/2019,15:25:39,abc811de,Sales(57%),Attached,B089,Nisha Tendulkar,B4,B,Indore,Donald Wilkinson,7131395691,C28,P4C28,JTCRD194,Tupperware,268743,10,2,2633681.4,
818,250,G.G,Platinum,L2,Greg Brewer,9189815996,12/13/2019,16:35:30,abc812de,Sales(57%),Attached,B090,Dr M K Kamdar & Partner,B4,B,Bhopal,Jacqueline Meacham,7537651962,C28,P5C28,JMCWH104,Milton,82139,11,5,858352.55,
819,111,Darshita Electornics,Platinum,L1,Charles Ingram,9428246029,07/29/2019,16:07:40,abc813de,Sales(58%),Created,B091,PASSIVSYSTEMS LIMITED,B4,B,Prayagraj,Ruth Spaniel,6873532203,C29,P1C29,ONCBK213,Nutella,259947,19,2,4840213.14,
820,112,Jaliyan Sales,Platinum,L1,Tracy Bowe,9571721433,09/30/2019,16:02:35,abc814de,Sales(58%),Attached,B092,Manipal Education Trust,B4,B,Chennai,Joshua Bianco,7604140339,C29,P2C29,ODCBK437,Dairy Milk,186106,14,2,2553374.32,
821,113,Galaxy World,Silver,L1,Keith Perry,7902620903,01/29/2019,11:48:46,abc815de,Sales(58%),Attached,B093,Manish Jain,B4,B,Goa,Mary Ricci,8348357289,C29,P3C29,OGBRD671,Good Day,139331,22,4,2942670.72,
822,114,Megs_tronics,Silver,L1,Bernard Kim,9021635158,10/24/2019,10:39:12,abc816de,Sales(57%),Created,B094,Konkan Railways,B4,B,Varanasi,Monique Muro,7437913233,C29,P4C29,OBCPK189,Brittania,148622,10,9,1352460.2,
823,115,Visions India,Silver,L1,Gregory Lopez,9749434752,01/01/2019,11:32:42,abc817de,Sales(59%),Created,B095,Central Railways,B4,B,Mangalore,Mary Forbes,6934839593,C29,P5C29,ONBWH942,Nutella,73085,16,9,1064117.6,
824,116,saakar enterprices,Platinum,L1,Angela West,9493418401,04/09/2019,13:20:45,abc818de,Sales(87%),Attached,B096,Dales Housing Ltd.,B4,B,Kohlapur,Mary Hood,8414702996,C30,P1C30,ZFPBK001,Fastrack,9112,25,1,225522,
825,117,saandrons solutions,Gold,L1,Martha Reed,8021303980,02/09/2019,13:08:48,abc819de,Sales(59%),Attached,B097,Sapan Singh,B4,B,Ranchi,Kaley Powers,6804203215,C30,P2C30,ZVGBL015,Velocity,210148,20,12,3698604.8,
826,118,ShopTwiz,Platinum,L1,Angelita Hodges,9145856334,03/25/2019,18:22:42,abc820de,Sales(59%),Created,B098,Amit Singh,B4,B,Lucknow,Robert Parker,7854437279,C30,P3C30,ZHPYL045,Hidesign,100379,20,10,1806822,
827,119,ShoppKing,Gold,L1,Brooke Barrow,9172127679,09/09/2019,13:21:01,abc821de,Sales(57%),Attached,B099,Hilton Group,B4,B,Shimla,Irene Speaks,7718215862,C30,P4C30,ZFLSL097,Fastrack,75388,5,2,369401.2,
828,120,ShopyStore,Silver,L1,Simone Depner,9632985056,07/18/2019,14:22:17,abc822de,Sales(57%),Created,B100,SOHA HOUSING LIMITED,B4,B,Goa,Robert Cervantes,8409958721,C30,P5C30,ZVGBK001,Velocity,55370,3,10,149499,
829,121,Showoff,Platinum,L1,Ida Ernst,8666956992,11/24/2019,10:16:13,abc823de,Sales(57%),Created,B151,Sapt Sagar,B2,A,BHILAI,Roger Castillo,7372481033,C31,P1C31,NPGSL305,Prestige,139195,11,7,1423964.85,
830,122,Siddhi Enterprises,Silver,L1,Bennett Lemasters,9567286400,05/18/2019,11:17:42,abc824de,Sales(54%),Created,B152,Banarasi Sarees,B2,A,BHIMTAL,Billie Rickman,7477921365,C31,P2C31,NHPSL189,Hawkins,75579,11,3,806427.93,
831,123,Sky Collab,Silver,L2,Steven Warren,8764063283,09/12/2019,12:44:14,abc825de,Sales(53%),Created,B153,Sri Ram Enterprises,B3,A,BHOPAL,Jesse Friscia,7601785685,C31,P3C31,NPCGD111,Prestige,145731,9,13,1141073.73,
832,124,Skylint,Gold,L2,Hilda Carmichael,9712149074,09/24/2019,12:30:55,abc826de,Sales(56%),Attached,B154,Ashwani Brothers,B4,B,BHUBANESHWAR,Allison Raymond,7291746160,C31,P4C31,NPCSL101,Prestige,47025,21,5,938148.75,
833,125,Synbus,Gold,L2,Frankie Ortega,9095319333,04/22/2019,16:30:49,abc827de,Sales(87%),Created,B155,Saw Sweet Shop,B1,B,DABHOSA,Ardith Skerrett,7280909890,C31,P5C31,NHGSL111,Hawkins,238256,21,9,4553072.16,
834,126,Spenca,Silver,L2,Alicia Spiker,9050365299,06/12/2019,16:39:12,abc828de,Sales(80%),Attached,B156,Sushil Agrawal,B1,B,DALHOUSIE,Joseph Lewis,7162863266,C32,P1C32,PPPBL546,Park Avenue,250685,6,12,1323616.8,
835,127,Spoilx,Gold,L2,Thomas Binkley,9792573475,08/04/2019,13:38:44,abc829de,Sales(80%),Attached,B157,Vijay Mishra,B1,B,DAMAN,Ryan Swain,8026716663,C32,P2C32,PWPBK129,Wildstone,187619,2,4,360228.48,
836,128,Walkplus,Silver,L2,Myrtle Patterson,9219139250,01/07/2019,10:05:08,abc830de,Sales(80%),Attached,B158,Samsung Service Center,B2,B,DANDELI,Alan Hall,8221597084,C32,P3C32,PNPGR102,Nike,227465,18,2,4012482.6,
837,129,Icon Store,Gold,L2,Sarah Almeida,9458729993,03/30/2019,11:54:45,abc831de,Sales(80%),Attached,B159,K.L Model Shop,B2,B,DAPOLI,Kyle Thompson,7712198215,C32,P4C32,PPPYL104,Park Avenue,7735,15,4,111384,
838,130,SR Global,Silver,L2,Daniel Fairchild,9818470455,11/02/2019,12:08:46,abc832de,Sales(70%),Created,B160,Basant Bahar,B3,B,DARJEELING,Aaron Rubin,8475451980,C32,P5C32,PWPOR852,Wildstone,94011,9,4,812255.04,
839,131,Sunrise Digital,Gold,L2,Alva Taylor,9820885939,07/15/2019,11:22:10,abc833de,Sales(71%),Attached,B161,Shyam Gupta,B3,B,DAUSA,Steven Mullins,7115538035,C33,P1C33,XPFYL123,Pedigree,208959,2,13,363588.66,
840,132,Torque Traders,Silver,L2,Helen Murray,9669609513,08/18/2019,13:22:54,abc834de,Sales(70%),Created,B162,Sai Bakers,B4,B,DEHRADUN,James Rose,7005995401,C33,P2C33,XPFYL124,Pedigree,270948,3,4,780330.24,
841,133,Max Stores,Silver,L2,William Thomason,8925032959,06/13/2019,9:44:42,abc835de,Sales(72%),Created,B163,HP World,B1,C,DHARAMSHALA,Manuel Hardman,7049218061,C33,P3C33,XWFBL551,Wiskas,176779,19,7,3123684.93,
842,134,Vishnu Sales,Silver,L2,Maryann Allen,7970922369,11/09/2019,16:44:11,abc836de,Sales(72%),Attached,B164,Home Fashion,B4,C,DIBRUGARH,Verdie Castillo,6865392538,C33,P4C33,XWTBK121,Wiskas,5988,14,5,79640.4,
843,135,Vermani,Silver,L2,William Hardy,8802490180,06/12/2019,13:15:00,abc837de,Sales(72%),Created,B165,Big Bazaar Direct,B2,C,DIGHA,Lisa Robles,7810454875,C33,P5C33,XPTGR147,Wiskas,233690,3,10,630963,
844,136,Vertiqo,Gold,L2,Obdulia Garnett,8176553203,05/03/2019,11:32:35,abc838de,Sales(70%),Attached,B166,Pawan General Store,B3,C,DIU,Christopher Brown,7843029882,C34,P1C34,ATCBL179,Toyota,254462,13,11,2944125.34,
845,137,Vahari Sales,Platinum,L3,Christiane Griffin,8967379096,03/16/2019,11:22:07,abc839de,Sales(75%),Attached,B167,Jindal Electronics,B2,C,DIVE AGAR,Anthony Moreton,8477051470,C34,P2C34,AACBK069,Audi,119887,22,10,2373762.6,
846,138,Varsha infotech,Silver,L3,Nell Bruce,8606933957,08/24/2019,15:39:42,abc840de,Sales(76%),Attached,B168,Nitya Enterprises,B2,C,DOOARS,Gregory Garza,7424764962,C34,P3C34,AJSRD213,Jaguar,76384,17,6,1220616.32,
847,139,Zoom Star,Gold,L3,David Carroll,8829353400,05/07/2019,14:37:04,abc841de,Sales(60%),Attached,B169,Kanpur Leather Store,B2,C,DURGAPUR,Holly Oge,8160771329,C34,P4C34,ALCYL999,Lamborghini,132737,22,1,2891011.86,
848,140,Ransh,Silver,L3,Connie Roberts,9834760193,01/31/2019,16:20:29,abc842de,Sales(70%),Attached,B170,Shri Sahu General Merchant,B1,A,DURSHET,Timothy Brandt,7719051335,C34,P5C34,APCOR123,Porche,197190,20,15,3352230,
849,141,Riya Products,Gold,L3,Jeremy Culley,9030213263,08/06/2019,9:29:21,abc843de,Sales(50%),Attached,B171,Maruti Point,B1,A,DWARKA,David Berthold,8463200288,C35,P1C35,EMEBK021,Mi,194315,19,11,3285866.65,
850,142,Neo Engineers,Silver,L3,Edgar Stone,9119357779,10/11/2019,13:37:00,abc844de,Sales(70%),Created,B172,Autocrafts Enterprises,B1,A,JABALPUR,Jason Aiyer,8024310895,C35,P2C35,EHLGR952,HP,277607,14,4,3731038.08,
851,143,Navdeep Electronics,Silver,L3,Alexis Crowder,9664776826,12/23/2019,9:45:04,abc845de,Sales(67%),Attached,B173,Patel Enterprises,B4,A,JAIPUR,Audrey Smith,7511685530,C35,P3C35,EMPBL154,mi,208639,1,4,200293.44,
852,144,Koyet,Gold,L3,Sue Darling,8392936153,02/17/2019,14:09:05,abc846de,Sales(70%),Attached,B174,Narendra Computers,B3,A,JAISALMER,Javier Miller,8307304049,C35,P4C35,ELRWT222,Lenovo,226747,16,12,3192597.76,
853,145,Khatu Traders,Silver,L3,Etta Peterson,8865688801,03/24/2019,16:43:17,abc847de,Sales(80%),Attached,B175,Sagar Rawat,B2,D,JALANDHAR,Arnold Creech,6876540801,C35,P5C35,EPBWT541,Philips,101104,2,6,190075.52,
854,146,Khanna Electronics,Silver,L3,Ollie Dailey,8150976605,07/22/2019,9:25:57,abc848de,Sales(80%),Attached,B176,Shivpal Singh ji,B1,D,JALGAON,John Waterman,7564467361,C36,P1C36,WSSBL002,Sony,27553,25,1,681936.75,
855,147,Krupa Sales,Platinum,L3,Winifred Tomilson,9472758464,09/02/2019,9:47:05,abc849de,Sales(80%),Created,B177,Raiko India,B1,D,JAMBUGODHA,Jannette Finch,7834231232,C36,P2C36,WMFBK258,Mi,293647,25,12,6460234,
856,148,Karuna Enterprise,Gold,L3,Carlo Howell,8200941985,05/15/2019,10:44:00,abc850de,Sales(80%),Created,B178,Krishna Apartment,B1,D,JAMMU,Stanley Shaw,7568990236,C36,P3C36,WTAGD165,Timex,256715,5,15,1091038.75,
857,149,Mayank Enterprises,Silver,L3,Beverly Kimura,9235078732,10/09/2019,12:47:56,abc851de,Sales(80%),Attached,B179,Kashi Apartment,B1,D,JAMNAGAR,Mark Hemphill,7739781177,C36,P4C36,WRASR699,Rolex,231596,20,1,4585600.8,
858,150,Madhav Sales,Platinum,L3,Valerie Lundberg,9766372548,02/09/2019,11:07:21,abc852de,Sales(55%),Attached,B180,Sunrise food,B1,D,JAMSHEDPUR,Janet Manning,7875342151,C36,P5C36,WLABK544,Lamborghini,274132,23,6,5926733.84,
859,151,Moovee Traders,Silver,L3,Robert Bridges,9533371995,10/01/2019,11:15:17,abc853de,Sales(55%),Attached,B181,KGN Mobiles,B2,D,JAWHAR,James Guyette,6909877460,C37,P1C37,CNTGR257,Nike,72521,1,12,63818.48,
860,152,Moraya Sales,Silver,L3,John Brereton,9828780738,05/06/2019,15:52:43,abc854de,Sales(55%),Attached,B182,ERA,B3,D,JHANSI,Phyllis Graf,8491636384,C37,P2C37,CAJYL555,Allen Solly,87128,19,4,1589214.72,
861,153,Alpine-Industries,Platinum,L3,Mary Pershall,9313515922,01/18/2019,15:48:26,abc855de,Sales(56%),Created,B183,Khanna Motors,B3,D,JODHPUR,Walter Joseph,7407142878,C37,P3C37,CTSPK634,Tommy Hilfiger,132918,14,14,1600332.72,
862,154,Aaftab Hardware,Silver,L3,Regina Arnett,8595235379,08/27/2019,12:56:21,abc856de,Sales(56%),Created,B184,Gupta Stationary,B3,D,JOJAWAR,Joanne White,7989802833,C37,P4C37,CLPWT156,Louis Philippe,260587,19,7,4604572.29,
863,155,Aqua Enterprises,Gold,L3,Matthew Nicklas,8161285932,01/14/2019,13:06:12,abc857de,Sales(56%),Attached,B185,Leela Jewelaries,B4,D,JORHAT,Tenisha Montalvo,7525256023,C37,P5C37,CASOR598,Allen Solly,39095,23,8,827250.2,
864,156,Nemi Group,Silver,L3,Ali Butler,9793603956,04/01/2019,16:53:40,abc858de,Sales(57%),Created,B186,Bharti Internationals,B3,D,JUNAGADH,Norman Jennings,7220187007,C38,P1C38,BJTSR258,Jaguar,217863,8,14,1498897.44,
865,157,Nirva Enterprises,Gold,L3,Melissa Malloy,9730601306,06/25/2019,11:02:38,abc859de,Sales(57%),Attached,B187,Shri Ganesh Agencies,B3,B,RAI BAREILLY,Carlos Kendall,7420742739,C38,P2C38,BJCWT631,Jaguar,85651,20,5,1627369,
866,158,Nini Electricals,Silver,L3,Jerome Martinez,8198147058,08/12/2019,14:02:10,abc860de,Sales(57%),Created,B188,HMY Creations,B2,B,RAICHAK,Billy Gumm,8212276575,C38,P3C38,BCSSR555,Cera,126075,14,4,1694448,
867,159,Nisha Enterprises,Platinum,L3,Kimberly Hicks,9610804282,09/01/2019,13:42:37,abc861de,Sales(58%),Created,B189,Rounak Enterprises,B1,B,RAIPUR,Joyce Sanders,7121000869,C38,P4C38,BCHBL246,Cera,244583,15,14,3155120.7,
868,160,Cloudtail,Platinum,L3,Sherry Fields,9318720174,05/09/2019,16:37:44,abc862de,Sales(59%),Created,B190,BM Sales And Service,B4,B,RAJASTHAN,Jason Dunbar,8084012749,C38,P5C38,BJTGR215,Jaguar,72527,7,7,472150.77,
869,161,Olympia Industries,Silver,L1,Earl Albert,8848286334,10/11/2019,12:56:47,abc863de,Sales(80%),Attached,B191,Manish TVS,B3,B,RAJGIR,Dennis White,7492131746,C39,P1C39,TAFGR125,Amway,240476,15,8,3318568.8,
870,162,Amazing Buy,Silver,L1,Marcus Carranza,9469941065,12/24/2019,15:40:26,abc864de,Sales(80%),Attached,B192,Gupta Vastralay,B3,B,RAJKOT,Dwight Sells,7530365004,C39,P2C39,TLSWT894,L'Oreal,294560,5,6,1384432,
871,163,Zephyr Online,Silver,L1,Eloise Stauffer,9832942818,08/12/2019,12:11:40,abc865de,Sales(80%),Attached,B193,Shabuddin & Sons,B3,B,RAJPIPLA,Joanne Cowan,7158159717,C39,P3C39,TGGBL963,Gillette,177379,15,7,2474437.05,
872,164,Super Deals,Gold,L1,Jamie Mcbride,9709556799,10/10/2019,18:04:19,abc866de,Sales(88%),Created,B194,Alarm Arts,B2,B,RAJSAMAND,Wayne Jim,7030350595,C39,P4C39,TNFGR541,Nivea,203356,10,6,1911546.4,
873,165,Trico Online,Platinum,L1,Ryan Pauley,8401947703,03/27/2019,16:55:39,abc867de,Sales(88%),Attached,B195,Saraswati Bookhouse,B2,C,RAJAHMUNDRY,Johnny Rider,8207148550,C39,P5C39,TLCWT103,L'Oreal,152140,10,14,1308404,
874,166,Infiniti Retail,Platinum,L1,Deanna Shiner,8250029269,07/07/2019,13:03:11,abc868de,Sales(84%),Created,B196,MK Enterprises,B4,C,RAMESHWARAM,Gerard Robinson,7175217940,C40,P1C40,FNSGR254,Nike,113921,21,3,2320570.77,
875,167,XL Retail,Platinum,L1,Grace Rigsby,8419682382,01/27/2019,9:32:58,abc869de,Sales(88%),Created,B197,Banarasi Culture,B1,C,RAM NAGAR,Garry Molina,7772223457,C40,P2C40,FNCWT963,Nike,71500,16,3,1109680,
876,168,Saholic,Gold,L1,Lori Chappell,8517631386,08/29/2019,13:25:11,abc870de,Sales(82%),Created,B198,Salam Arts,B2,C,RAMGARH,Annie Connor,7813470081,C40,P3C40,FBFBR002,Bata,236078,21,15,4213992.3,
877,169,GadgetDirect,Gold,L1,David Ali,8621842473,05/24/2019,12:58:08,abc871de,Sales(85%),Created,B199,Sunil General Store,B3,A,SHIMLA,Laurie Marotta,8087033176,C40,P4C40,FASWT555,Adidas,186679,2,1,369624.42,
878,170,GoTo Mart,Silver,L1,Joy Bays,8269529006,02/01/2019,11:40:48,abc872de,Sales(88%),Attached,B200,Shivam Flowers,B4,A,SHIMLIPAL,Tommy Robinson,6845999036,C40,P5C40,FBSBL124,Bata,257443,25,11,5728106.75,
879,171,TechFone,Silver,L1,Edward Barta,9262829736,07/12/2019,17:20:13,abc873de,Sales(88%),Attached,B001,Posper Limited,B1,B,Mumbai,Maryjane Buono,7494532801,C41,P1C41,OPBYL520,Parle,65375,22,2,1409485,
